2010110800,1,53,3,3,6,0,3,2,3,0
2010102401,1,39,3,2,9,0,2,3,2,0
2010101703,0,0,0,4,0,0,4,0,4,0
2010100302,0,0,2,2,0,0,2,0,2,0
2009122709,0,39,3,2,9,0,2,3,2,0
2009100412,0,46,1,5,3,0,5,1,5,0
2010103111,1,19,2,1,3,0,1,1,1,0
2010120506,1,44,3,1,9,0,1,3,1,0
2009092701,1,24,3,2,6,0,2,2,2,0
2009112911,1,44,1,2,3,0,2,1,2,0
2010121600,1,0,0,1,0,0,1,0,1,0
2010010306,1,33,3,3,9,0,3,3,3,0
2010111411,0,22,2,1,3,0,1,1,1,0
2010091209,0,52,5,0,9,0,0,3,0,0
2009101103,1,0,0,4,0,0,4,0,4,0
2009102504,0,39,2,3,6,0,3,2,3,0
2009122006,0,43,3,4,9,0,4,3,4,0
2009101805,0,39,2,3,6,0,3,2,3,0
2010091904,1,36,4,1,12,0,1,4,1,0
2009112205,1,36,1,3,3,0,3,1,3,0
2010122606,1,47,2,2,3,0,2,1,2,0
2009110900,1,0,0,4,0,0,4,0,4,0
2009111504,0,35,4,0,12,0,0,4,0,0
2010092602,1,24,1,5,3,0,5,1,5,0
2009120607,0,33,2,3,3,0,3,1,3,0
2009091000,0,33,2,1,6,0,1,2,1,0
2009092011,1,0,2,2,0,0,2,0,2,0
2010121209,0,44,4,4,12,0,4,4,4,0
2009121000,1,42,2,0,6,0,0,2,0,0
2011010214,0,39,1,5,3,0,5,1,5,0
