2015092711,1,27,0,0,27,1
2010103107,1,22,0,0,36,7
2014112700,1,24,0,0,24,1
2010111400,1,23,0,0,27,4
2010120900,0,24,0,0,35,7
2014122806,1,29,0,0,67,3
2010092600,1,24,0,0,45,3
2014112302,0,23,0,0,30,2
2010121904,0,30,0,0,34,3
2010112108,0,27,0,0,30,3
2010101010,1,36,0,0,73,3
2014121500,0,28,0,0,40,5
2010112802,1,23,0,0,27,4
2016091802,1,19,0,0,19,1
2011110608,0,27,0,0,27,1
2012010104,1,23,0,0,23,1
2015101800,1,25,0,0,38,2
2010122603,1,19,0,0,38,5
2016091108,0,23,0,0,31,5
2011100201,1,24,0,0,24,2
2017010110,0,19,0,0,19,1
2016110610,1,26,0,0,37,2
2016112004,1,17,0,0,23,5
2016010309,0,47,0,0,47,1
2016121109,0,18,0,0,20,2
2016102308,0,19,0,0,19,1
2015100401,0,21,0,0,21,1
2010101800,1,25,0,0,27,2
2011122403,0,22,0,0,26,4
2016100204,1,24,0,0,33,4
2010091904,0,24,0,0,34,4
2011010205,1,29,0,0,47,4
2011120402,1,21,0,0,21,1
2015110104,0,26,0,0,27,3
2015091300,0,24,0,0,25,2
2011100900,1,31,0,0,42,3
2011112001,1,27,0,0,49,5
2015092006,0,28,0,0,31,3
2010120502,0,18,0,0,19,2
2015110900,1,30,0,0,30,1
2016100904,1,20,0,0,20,1
2011121109,0,24,0,0,32,5
2016111307,0,28,0,0,28,1
2016121805,1,21,0,0,25,3
2015111504,1,15,0,0,19,2
2011102302,0,20,0,0,29,5
2011121802,1,0,0,0,0,1
2010100303,0,31,0,1,98,6
2014120400,0,22,0,0,30,6
2011112706,0,20,0,0,25,4
2014122101,0,24,0,0,30,3
2010091205,0,23,0,0,28,3
