2017121707,0,0,18,0,196,26,2,0
2012100700,0,2,5,0,111,9,1,0
2017123107,1,3,20,0,158,37,0,0
2015122600,1,0,31,1,365,46,4,1
2014101908,0,1,10,0,139,16,0,0
2013120808,0,0,7,0,59,16,0,0
2016121900,0,1,32,0,315,47,0,0
2016010307,1,0,12,0,176,15,3,0
2016112011,0,0,21,0,375,30,3,0
2015101103,1,2,21,0,219,32,1,1
2013122209,0,1,21,0,197,36,1,0
2016102302,1,0,30,0,301,39,1,0
2016101608,0,1,18,0,263,34,2,0
2016112401,1,0,41,0,449,53,3,1
2016122402,1,0,18,0,270,29,1,0
2015112900,0,0,20,0,302,29,1,0
2017111207,0,1,26,0,327,45,1,0
2017102300,1,1,30,0,303,40,3,0
2017100200,1,0,14,0,220,24,2,0
2014092108,1,1,30,0,427,48,3,0
2013122909,1,2,19,0,169,49,0,0
2013010601,0,0,3,0,31,10,0,0
2015100405,0,0,31,0,290,46,1,0
2014100600,0,0,21,0,283,36,2,0
2017122408,0,1,19,0,299,37,3,0
2013102709,1,2,5,0,48,9,0,0
2015121306,1,1,24,0,300,31,1,0
2015091303,0,2,21,0,196,31,1,0
2017121010,1,1,15,0,151,27,1,0
2015110802,1,1,22,0,217,40,1,0
2016111308,0,0,22,0,262,33,2,0
2016100207,0,1,21,0,183,27,3,0
2017112302,0,1,19,0,242,31,2,0
2015112206,1,1,22,0,207,30,1,0
2014101210,1,3,24,0,354,38,2,0
2017091711,1,0,18,0,179,27,1,0
2017110508,1,0,21,0,247,31,0,0
2015102505,0,0,33,0,317,40,3,0
2016121107,1,1,14,0,234,21,2,1
2013121500,1,2,29,0,381,45,3,1
2017102909,0,1,26,0,263,39,1,0
2014092500,0,4,19,0,257,33,1,0
2016120409,1,1,21,0,271,37,1,0
2015111500,0,0,20,0,324,25,4,0
2016103000,1,1,38,0,458,56,2,0
2016092506,1,0,21,0,296,35,2,0
2012121604,1,1,26,0,329,37,2,0
2014091407,0,0,22,0,250,33,2,0
2016011001,0,0,29,0,329,46,1,0
2016091200,0,2,30,0,329,43,0,0
2016100900,1,1,29,0,260,41,1,0
2017111905,1,0,22,0,322,32,3,0
2017101506,0,1,25,0,330,37,2,0
2012120900,0,0,2,0,26,2,1,0
2015120700,0,0,22,0,219,31,1,0
2015122007,0,0,22,0,319,28,4,0
2017010111,0,2,22,0,287,35,1,0
2017092413,0,0,25,0,365,30,3,0
2017113000,1,2,26,0,251,37,2,0
2017091008,0,1,23,0,240,40,1,0
2015101801,1,2,25,0,196,43,1,0
2015092005,0,0,23,0,203,27,1,0
2016091807,0,1,28,0,364,46,1,0
2015092400,1,2,30,1,316,49,1,1
