2011120405,1,0,0,1,0,0
2010101012,0,1,0,0,3,0
2013100601,0,0,0,0,2,0
2015110109,0,0,0,0,1,0
2010103100,0,0,0,0,7,0
2011122408,0,0,0,1,0,0
2012123002,0,0,0,4,1,0
2014122200,0,0,0,1,1,1
2013102707,0,0,0,0,1,0
2013092201,0,0,0,0,2,0
2015111508,0,0,0,1,0,0
2011121103,0,0,0,0,1,0
2011110608,1,0,0,1,0,0
2012092304,1,0,0,1,0,0
2010101710,0,0,0,0,2,0
2010102406,1,0,0,1,3,0
2012111105,0,0,0,0,1,0
2015112907,1,0,0,0,2,0
2012111808,1,0,0,0,3,0
2012093009,1,0,0,0,2,0
2015110806,1,0,0,1,0,0
2015121311,1,0,0,1,1,0
2013092901,1,0,0,1,3,0
2013102002,1,0,0,2,1,0
2013090802,1,0,0,2,1,0
2015122400,0,0,0,1,5,0
2010100305,1,0,0,2,9,0
2015092010,0,0,0,3,2,0
2012091000,1,0,0,1,3,0
2015112201,1,0,0,0,2,0
2012110404,0,0,0,0,1,0
2010112111,0,0,0,1,0,0
2013101301,1,0,0,1,1,0
2014121404,1,0,0,0,1,0
2010121209,0,0,0,0,1,0
2016010306,1,0,0,1,2,0
2011010214,0,0,0,1,1,0
