2015101806,0,0,3,57,0,0,32,0
2016101608,1,0,1,23,0,0,23,0
2015121301,1,0,3,53,0,0,27,0
2015110803,1,0,5,77,0,0,20,0
2016010305,1,0,2,21,5,1,16,0
2015112907,0,1,1,22,0,0,22,1
2015111900,1,0,3,40,0,0,17,0
2015120604,0,0,5,119,47,1,47,0
2016092510,0,0,3,33,0,0,19,0
2015092003,1,0,1,13,13,1,13,0
2015110103,1,0,1,12,0,0,12,0
2015092709,0,0,2,22,3,1,19,0
2017010107,0,0,1,15,0,0,15,0
2016112010,1,0,5,54,5,1,21,0
2016112800,0,0,6,82,0,0,24,0
2016091107,0,0,2,14,0,0,9,0
2016121800,1,0,1,11,0,0,11,0
2015122005,1,0,6,113,0,0,30,0
2016102307,0,0,2,8,5,1,5,0
2016091900,1,0,2,18,0,0,9,0
2016103010,1,0,5,55,0,0,14,0
2016100902,1,0,3,43,0,0,26,0
2016120403,1,0,4,29,0,0,12,0
2016122200,0,0,1,7,0,0,7,0
