2014113008,0,1,15,0,190,29,0,0
2014091800,1,1,5,0,58,12,0,0
2017091000,1,2,26,0,187,39,0,1
2012010109,1,1,15,0,160,25,1,0
2017101505,0,2,31,0,354,47,2,0
2013112407,1,1,36,0,352,47,2,0
2011122500,1,2,19,0,242,28,1,0
2013120900,0,0,27,1,348,36,4,1
2015100408,1,0,32,1,356,41,2,1
2014112302,1,2,25,0,341,48,1,0
2014090711,0,2,22,0,183,35,2,0
2015110108,0,1,18,0,211,34,3,0
2016112001,0,0,14,0,118,27,1,0
2017091709,1,0,17,0,166,25,2,0
2013122207,1,0,2,0,20,4,0,0
2016091801,0,2,20,0,260,33,2,0
2014110906,0,2,27,0,301,43,2,0
2015101805,0,2,20,0,213,39,2,1
2015102501,1,0,26,0,270,32,0,0
2017100801,1,1,23,0,194,30,2,0
2014111608,1,0,15,0,288,23,2,0
2017120308,0,0,26,0,331,36,1,0
2017112605,0,0,19,0,307,36,3,0
2014120702,1,2,20,0,250,39,2,0
2013111002,0,0,6,0,62,9,1,0
2015091305,1,0,5,0,49,8,0,0
2011121804,0,1,1,0,12,2,0,0
2017092408,0,0,18,0,249,23,1,0
2017102905,0,0,26,0,257,33,2,0
2017110200,0,0,14,0,140,20,1,0
2014122107,0,1,12,0,147,26,0,0
2009091302,0,0,1,0,2,6,0,0
2013102009,1,0,14,0,204,20,1,0
2014122810,0,1,14,0,115,23,1,0
2016112704,0,0,25,0,322,43,1,0
2015092708,0,1,28,0,341,49,2,0
2014121403,1,1,13,0,154,28,1,0
2013110400,1,0,22,0,272,41,2,0
2016103003,0,2,25,1,341,49,2,1
2014091409,0,1,16,0,179,21,0,0
2017102206,1,1,17,0,209,27,3,0
2013111701,0,0,19,0,216,31,1,0
2017100108,0,1,22,0,224,31,0,0
2017121009,1,1,6,0,46,12,0,0
2013120104,1,0,23,0,355,36,2,0
2017111205,1,1,23,0,262,39,1,0
2016111000,1,2,6,0,59,13,0,0
2015101105,1,0,36,1,457,51,2,2
2015113000,0,0,21,0,212,38,1,0
