2017101503,0,53,3,2,9,0,2,3,2,0
2013110305,0,47,1,3,3,0,3,1,3,0
2014112311,1,46,2,1,6,0,1,2,1,0
2014110206,1,36,2,2,6,0,2,2,2,0
2014101908,0,31,4,1,12,0,1,4,1,0
2013120808,0,50,1,1,3,0,1,1,1,0
2018012101,1,0,0,1,0,0,1,0,1,0
2015112903,1,57,2,0,6,0,0,2,0,0
2016010311,1,41,2,2,6,0,2,2,2,0
2016120100,0,48,3,0,9,0,0,3,0,0
2017100106,0,0,1,1,0,0,1,0,1,0
2013122209,0,47,3,2,9,0,2,3,2,0
2017111904,0,39,3,3,3,0,3,1,3,0
2016112006,0,27,1,3,3,1,3,1,3,0
2012101410,0,50,1,5,3,0,5,1,5,0
2017121704,0,53,2,4,6,0,4,2,4,0
2017010105,0,21,1,5,3,0,5,1,5,0
2017122301,1,49,3,1,9,0,1,3,1,0
2015110803,0,0,0,4,0,0,4,0,4,0
2017091706,1,42,1,1,3,0,0,1,0,1
2017112300,1,36,1,3,3,1,3,1,3,0
2017120300,1,0,0,2,0,0,2,0,2,0
2017111207,1,53,1,5,3,0,5,1,5,0
2015102507,1,0,0,4,0,0,3,0,3,1
2014092108,1,49,3,4,6,0,4,2,4,0
2012102100,1,45,3,2,9,0,2,3,2,0
2013122909,1,49,2,0,6,0,0,2,0,0
2013010601,0,0,0,2,0,0,2,0,2,0
2017102207,0,52,6,1,18,0,0,6,0,1
2017092406,0,37,2,4,6,0,4,2,4,0
2012122307,1,45,2,3,6,0,3,2,3,0
2017102900,1,51,4,1,12,1,1,4,1,0
2016112400,1,30,2,1,6,0,1,2,1,0
2015122700,0,37,2,5,3,0,5,1,5,0
2017121001,1,30,4,1,9,0,1,3,1,0
2014100600,0,27,1,2,3,0,2,1,2,0
2014102700,1,44,2,2,6,0,2,2,2,0
2013110700,1,40,2,3,6,0,3,2,3,0
2016121105,1,46,4,2,12,0,1,4,1,1
2014111608,0,0,2,1,0,0,1,0,1,0
2013102709,1,0,0,3,0,0,3,0,3,0
2015091303,0,45,2,1,3,0,1,1,1,0
2018011401,0,53,4,2,9,0,2,3,2,0
2013120111,0,33,1,2,3,0,2,1,2,0
2017091100,0,45,3,3,9,0,2,3,2,1
2013090900,0,0,1,3,0,0,3,0,3,0
2012102808,1,48,2,0,6,1,0,2,0,0
2015120607,0,0,1,4,0,0,4,0,4,0
2012110400,0,47,2,1,6,0,1,2,1,0
2014101210,1,43,2,2,6,0,2,2,2,0
2012112201,1,48,1,5,3,0,5,1,5,0
2013102009,0,38,1,6,3,0,6,1,6,0
2013112500,0,36,2,0,6,0,0,2,0,0
2013121500,1,37,2,2,6,0,2,2,2,0
2016121806,0,51,2,0,6,0,0,2,0,0
2014092500,0,0,0,2,0,0,2,0,2,0
2015111500,1,0,0,2,0,0,2,0,2,0
2017123105,0,0,1,3,0,0,3,0,3,0
2015121308,1,23,1,3,3,0,3,1,3,0
2012121604,1,44,1,5,3,0,5,1,5,0
2014122000,0,26,2,3,6,0,3,2,3,0
2014091407,0,42,2,5,6,0,5,2,5,0
2015122100,0,45,2,3,6,0,3,2,3,0
2017100900,1,26,2,2,6,0,2,2,2,0
2014121409,1,38,2,1,6,0,1,2,1,0
2016122404,1,26,2,2,6,0,1,2,1,1
2014113003,1,29,2,3,6,0,3,2,3,0
2014122812,0,25,1,2,3,0,2,1,2,0
2013101312,1,33,4,1,9,0,1,3,1,0
2012120900,0,49,3,2,9,0,2,3,2,0
2012111800,0,25,1,4,3,0,4,1,4,0
2012120300,0,33,1,2,3,0,2,1,2,0
2015110106,0,50,1,7,3,0,7,1,7,0
2012123007,0,0,1,4,0,0,4,0,4,0
