2014092103,1,5,215,40,2,48
2010092700,1,3,150,19,0,58
2014121402,1,6,257,30,1,63
2013101300,1,6,329,42,0,61
2011120410,1,5,221,44,4,55
2016011601,1,4,143,33,0,37
2011091807,1,3,116,35,1,47
2013102003,0,3,90,30,1,35
2011121101,0,1,40,40,0,40
2011122500,0,4,176,42,3,51
2011090800,0,4,170,15,0,52
2012120201,0,4,166,41,1,44
2011012301,1,8,334,35,5,65
2012102800,0,5,225,41,1,65
2015092800,0,5,215,39,2,49
2010120506,0,3,130,33,1,51
2015110111,1,5,231,44,1,49
2014090400,1,4,153,38,1,57
2011092511,1,6,229,33,1,47
2010110711,0,2,99,48,2,55
2012123009,1,3,128,31,1,59
2011010210,0,8,348,37,4,56
2012010108,0,4,176,42,1,51
2014101904,0,5,276,44,0,58
2013092201,1,3,130,43,3,55
2015112205,1,4,152,38,2,50
2011121807,1,5,267,46,3,71
2011112400,1,5,207,38,4,55
2015011100,0,2,75,34,0,40
2016010310,0,4,178,39,0,51
2015112602,0,5,178,34,2,45
2012102104,1,3,116,39,2,42
2014120800,0,1,31,31,0,31
2014010501,0,5,197,35,1,48
2015111501,0,9,372,37,3,55
2012092400,1,6,267,44,3,55
2013011201,1,4,188,47,2,52
2014091411,0,4,197,47,0,56
2012120913,0,3,133,38,1,53
2015101809,0,4,162,42,2,50
2010103106,1,8,352,42,5,55
2010121913,1,4,165,39,2,58
2011111400,0,2,99,43,0,52
2010112805,1,2,88,44,0,53
2011102309,1,3,178,55,3,65
2011100911,1,2,85,41,1,43
2014122802,0,3,117,28,1,47
2010091210,1,4,166,38,0,48
2015122710,1,6,268,43,2,49
2014110910,0,3,121,36,1,47
2012100702,1,7,316,43,4,58
2012110401,0,6,255,36,3,46
2011101605,0,5,222,29,1,67
2011110610,1,2,108,43,0,55
2013120813,0,3,142,45,2,62
2010100304,0,3,123,36,1,52
2013112800,1,6,287,40,2,52
2010112106,1,5,196,38,2,47
2014100200,0,6,304,46,5,58
2014101204,1,4,172,30,1,53
2013122212,0,5,208,33,1,51
2013010501,0,8,302,35,3,46
2012122300,0,3,119,36,0,53
2015101107,0,4,191,37,0,53
2011020600,0,6,243,36,1,51
2014122107,1,2,69,35,0,43
2012093010,0,2,82,39,1,47
2015110801,1,8,357,40,2,56
2014112305,1,4,169,41,2,47
2015120300,1,6,286,44,1,62
2013090811,1,6,277,45,1,51
2015091300,1,2,97,33,0,54
2013122901,1,2,80,16,0,50
2013121512,1,4,197,43,1,54
2013100602,0,3,141,34,1,60
2010102412,0,2,90,39,1,51
2012112511,1,4,154,39,0,49
2011100211,0,1,49,49,0,49
2010091901,0,3,121,34,0,45
2012101411,1,4,171,30,3,55
2013110400,0,6,250,38,4,52
2014113010,0,1,38,35,0,38
2014111603,0,1,40,17,0,40
2012111801,1,4,176,44,2,56
2016011001,1,4,181,44,1,55
2015122009,1,4,211,49,0,57
2012091300,0,5,238,42,3,57
2015121312,0,6,282,45,0,53
2011112007,0,3,163,42,1,63
2013111003,0,2,96,48,1,51
2013091504,0,3,121,37,1,51
2012121600,1,5,208,33,1,51
2010121205,1,8,404,43,3,62
2013111712,1,4,180,37,1,52
2013112403,0,8,326,41,3,48
2015100409,1,6,235,37,1,51
2010101700,0,5,190,33,2,42
2015092013,0,3,139,39,0,49
2015011800,1,5,197,35,0,44
2010101003,1,6,284,36,1,57
2011010901,1,4,146,33,1,48
2010122611,0,5,208,39,1,54
2012090909,0,6,289,42,4,60
2012011501,0,2,79,30,0,43
