2015112207,1,3,146,45,0,54
2016101610,1,2,83,29,1,42
2014101211,1,2,65,22,1,35
2014121413,1,5,205,41,2,52
2017011501,0,2,95,48,1,53
2016122600,0,4,189,42,1,57
2016100211,1,4,221,39,1,63
2017100810,0,1,38,38,1,38
2017121711,1,2,86,43,0,43
2013111011,1,8,403,48,4,56
2014112312,1,4,195,49,2,57
2016010307,0,5,231,45,1,51
2013122903,0,3,111,29,2,44
2014092109,1,2,78,39,0,45
2013112801,0,5,238,39,1,58
2015092700,0,4,159,40,3,45
2014110202,0,4,173,39,1,51
2014090710,0,2,105,46,0,56
2016120100,1,6,277,47,3,55
2015100412,1,5,209,35,3,53
2017123108,1,8,356,38,4,55
2013122209,1,3,155,40,0,57
2013120900,1,3,112,31,1,41
2017091012,0,4,139,35,4,40
2017102209,1,3,142,44,1,56
2017092500,1,7,311,44,4,56
2015092012,1,6,315,46,2,61
2016112401,0,2,88,44,2,53
2012010106,1,6,254,39,2,54
2015011100,1,2,97,39,0,60
2017111910,0,5,234,47,3,61
2017121012,1,4,190,43,1,58
2015110110,0,4,188,44,1,53
2017100104,0,3,141,40,1,55
2014092810,0,4,166,38,2,53
2014091406,1,4,220,45,1,62
2015121900,0,4,198,48,1,52
2013102700,1,7,313,38,3,58
2013110302,0,5,222,37,3,53
2015122709,1,4,138,35,3,45
2016112002,0,4,184,41,2,61
2012101406,1,1,32,32,1,32
2015111502,1,6,252,42,4,53
2014102700,0,4,206,42,1,56
2015110810,0,4,175,44,2,55
2016111311,1,3,145,41,1,49
2017091710,1,5,249,42,2,62
2016092513,0,3,140,41,2,51
2016100908,0,2,87,44,1,51
2012091608,1,5,229,37,3,52
2013100609,0,1,51,42,0,51
2014122109,0,2,92,43,0,56
2016110602,1,2,75,37,1,50
2014101910,0,4,185,41,1,55
2014100501,0,4,185,39,1,50
2013092202,0,4,195,40,2,55
2015112601,0,3,141,47,0,50
2017010107,1,4,195,39,3,66
2017122411,0,2,100,46,1,51
2013091507,1,4,200,40,1,62
2013090812,0,6,275,43,2,56
2017102909,1,3,137,46,1,51
2013121512,0,2,103,29,0,57
2015010401,0,4,192,48,3,59
2014110903,1,5,234,38,2,64
2015121312,1,7,325,45,3,55
2015102510,1,2,66,33,0,34
2015091312,0,2,107,52,1,54
2012092300,0,4,173,41,1,54
2011110603,0,4,172,43,2,52
2014122812,1,4,172,39,3,53
2016103010,0,5,222,39,1,60
2013101312,0,5,226,42,2,52
2017112301,0,5,208,42,4,57
2013112410,1,7,313,40,3,51
2015120700,1,4,166,42,2,50
2014120400,1,2,75,36,1,46
2016121113,1,9,384,40,2,52
2017113000,0,5,211,41,1,45
2013092911,1,5,203,34,0,51
2017111209,1,4,171,38,2,58
2014112701,0,5,228,39,2,58
2017110509,0,5,195,39,4,50
2016091807,1,3,142,37,1,56
2015101109,0,6,298,41,1,59
2012090500,1,2,108,52,1,60
2016091110,0,3,147,43,1,56
2016121803,0,2,82,41,2,42
