2012010101,1,5,5,0,5,1
2013111006,1,3,7,0,7,4
2015111200,1,4,12,0,12,3
2012120908,0,11,19,0,19,4
2012091605,0,32,88,1,88,3
2011121801,0,3,8,0,8,2
2013091502,0,19,19,0,19,1
2014090702,1,14,14,0,14,1
2012101407,1,5,10,0,10,2
2015112300,1,2,4,0,4,4
2014092802,1,11,11,0,11,1
2013122200,0,0,7,0,7,4
2013102006,1,7,14,0,14,2
2014102606,1,14,24,0,24,3
2014092100,0,0,0,0,0,1
2013102704,1,4,4,0,4,1
2010111406,0,6,25,0,25,4
2013120807,1,7,21,0,21,5
2014110901,0,8,23,0,23,6
2012100710,1,28,28,0,28,1
2012120206,0,12,12,0,12,1
2013100300,1,9,9,0,9,1
2011120402,0,5,6,0,6,2
2012111500,0,32,79,1,79,3
2014100502,1,6,11,0,11,3
2012110406,1,9,20,0,20,4
2014091400,0,8,11,0,11,2
2011122400,0,45,80,1,80,3
2013110300,0,9,16,0,16,3
2013101301,0,5,7,0,7,2
2013111700,0,4,12,0,12,4
2014101201,0,6,9,0,9,2
2013120107,0,9,17,0,17,3
2013121503,1,2,3,0,3,2
2012092307,1,26,33,0,33,2
2010112801,0,0,9,0,9,2
2012112502,1,12,16,0,16,2
2014101901,0,9,13,0,13,2
2012090902,1,27,27,0,27,1
