2015112207,1,0,0,2,2,0,3,0
2012100100,0,0,0,0,1,0,0,0
2009092800,0,0,0,22,5,0,10,0
2014101211,1,0,0,-1,2,0,0,0
2014121413,1,0,0,-1,4,0,2,0
2010101711,1,0,0,31,3,0,14,0
2012102102,1,0,0,11,3,0,10,0
2009112201,0,0,0,4,2,0,5,0
2012111804,0,0,0,10,2,0,5,0
2011092600,0,0,0,-1,2,0,0,0
2009122713,1,0,0,-1,1,0,-1,0
2014112312,1,0,0,-2,1,0,-2,0
2009102509,0,0,0,31,6,0,17,0
2009101104,1,0,0,5,3,0,6,0
2010011700,1,0,0,0,1,0,0,0
2014092109,1,0,0,14,3,0,16,0
2009121900,1,0,0,21,4,0,10,0
2013112801,0,0,0,-1,1,0,-1,0
2009111510,1,0,0,16,3,0,14,0
2009110103,0,0,0,10,1,0,10,0
2013122209,1,0,0,-1,1,0,-1,0
2013120900,1,0,0,-1,1,0,-1,0
2011091112,1,0,0,9,3,0,7,0
2015092012,1,0,0,12,1,0,12,0
2010101010,0,0,0,9,1,0,9,0
2012010106,1,0,0,3,2,0,3,0
2015011100,1,0,0,7,1,0,7,0
2011101610,1,0,0,17,1,0,17,0
2010010900,0,0,0,4,2,0,5,0
2014092810,0,0,0,20,6,0,21,0
2011112401,0,0,0,-2,1,0,-2,0
2013102700,1,0,0,6,3,0,5,0
2010010303,0,0,0,-3,3,0,-1,0
2013110302,0,0,0,8,1,0,8,0
2011112005,1,0,0,-2,2,0,-1,0
2014102700,0,0,0,1,1,0,1,0
2011121700,1,1,0,-1,3,1,1,0
2012091608,1,0,0,-1,2,0,0,0
2009110811,1,0,0,-3,3,0,-1,0
2013100609,0,0,0,7,1,0,7,1
2014122109,0,0,0,28,3,0,13,0
2014101910,0,0,0,5,2,0,6,0
2013091507,1,0,0,3,2,0,4,0
2011111300,0,0,0,0,2,0,1,0
2009121312,0,0,0,-1,1,0,-1,0
2012112201,0,0,1,7,3,0,6,1
2009112601,0,0,0,-1,1,0,-1,0
2012121611,0,0,0,-4,4,0,4,0
2011103011,1,0,0,9,1,0,9,0
2013090812,0,0,0,-1,2,0,0,0
2012102810,0,1,0,0,2,1,1,0
2009092014,0,0,0,3,1,1,3,0
2012120213,0,0,0,14,3,0,15,0
2015010401,0,0,0,-2,2,0,-1,0
2011120411,1,0,0,1,2,0,1,0
2012111109,1,0,0,-1,1,0,-1,0
2010092608,1,0,0,-1,1,0,-1,0
2015091312,0,0,0,-1,1,0,-1,0
2012092300,0,0,0,1,4,0,9,0
2011110603,0,0,0,13,3,0,11,0
2010091905,0,0,0,-1,1,0,-1,0
2013112410,1,0,0,1,3,0,2,0
2014120400,1,0,0,-2,2,0,-1,0
2009091308,1,0,0,2,1,0,2,0
2013092911,1,0,0,15,1,0,15,0
2014112701,0,0,0,-1,1,0,-1,0
2012090500,1,0,0,12,5,0,9,0
