2016103005,1,0,16,0,223,22,2,0
2014101212,0,2,21,0,248,34,2,0
2014102609,1,2,36,0,411,62,2,0
2016110603,0,0,20,0,187,33,1,0
2018012101,0,0,26,0,352,33,3,0
2013122903,1,0,17,0,263,26,2,0
2017121011,1,0,6,0,42,10,0,0
2014090707,0,1,27,0,322,45,2,0
2017123108,0,1,4,0,39,11,0,0
2014110203,1,1,10,0,124,13,1,0
2014100507,0,1,24,0,207,37,2,0
2017112606,0,0,3,0,21,3,0,0
2012112600,0,0,16,0,119,21,0,1
2015112902,1,3,30,0,228,46,0,0
2014091500,1,1,21,0,331,37,1,0
2013100605,1,0,16,0,197,25,2,0
2013122207,0,0,21,0,230,25,2,0
2014092108,0,0,28,0,325,42,3,0
2015102501,0,0,15,0,163,23,0,0
2015110800,1,0,18,0,168,33,0,0
2012122307,0,1,32,0,345,48,1,0
2013091508,0,0,0,0,0,1,0,0
2018011300,0,0,23,0,246,30,0,0
2013092909,1,0,3,0,49,4,1,0
2015101107,1,4,11,0,141,30,1,0
2017121706,1,0,24,0,237,38,4,0
2015091301,0,0,18,0,297,27,1,0
2018020400,1,1,28,0,373,43,3,2
2013120805,0,1,11,1,179,22,1,3
2012120907,1,0,32,0,381,51,2,1
2015100410,1,0,16,0,171,24,3,0
2015120609,0,1,15,0,146,35,0,0
2013111706,0,0,17,0,298,26,0,0
2017122501,0,1,19,0,163,38,1,0
2014092809,1,2,21,0,195,43,0,0
2012120213,1,0,22,0,251,34,1,1
2013121505,1,1,30,1,428,48,3,2
2012111109,0,1,22,0,219,32,1,0
2013111003,1,0,12,0,228,18,3,0
2015111504,0,1,17,0,200,36,0,0
2015092705,0,1,19,0,197,28,0,0
2013120106,0,0,21,0,237,34,3,0
2015110107,0,0,14,1,191,23,1,1
2013101307,1,0,22,0,296,31,3,0
2012111800,1,2,21,0,204,46,0,0
2017110505,0,0,1,0,35,1,0,0
2012121300,0,1,16,0,182,33,1,0
2013110306,1,0,22,0,406,28,7,0
2015092005,1,0,17,0,150,32,1,0
2014010401,0,0,23,0,195,33,2,0
