2009121302,1,17,0,0,19,2
2010011000,1,19,0,0,28,4
2009101801,0,29,0,0,29,1
2010092700,1,19,0,0,40,5
2009112203,0,21,0,0,24,4
2009122703,0,28,0,0,33,2
2009091312,0,31,0,0,46,4
2014120800,0,0,0,0,0,1
2010103106,1,5,0,0,5,1
2009112600,1,21,0,0,21,2
2010091210,1,31,0,0,51,5
2009122006,1,21,0,0,25,4
2010100304,0,17,0,0,24,7
2011020600,0,19,0,0,19,1
2009100500,1,26,0,0,26,2
2010091901,0,30,0,0,34,2
2009120700,0,38,0,0,38,1
2010101700,0,18,0,0,18,1
2010101003,1,17,0,0,23,2
2010010311,1,29,0,0,54,3
