2012123008,0,0,0,1,1,0
2013112402,0,0,0,0,1,0
2012010701,1,0,0,0,2,0
2009110800,0,0,0,0,5,0
2013090804,0,0,0,0,4,0
2009112900,0,0,0,1,3,0
2009101812,0,0,0,0,6,0
2009102509,1,0,0,1,3,0
2010101004,0,0,0,0,4,0
2011092506,1,0,0,0,4,0
2009092705,1,0,0,3,3,0
2009092000,0,0,1,2,3,0
2011101604,0,0,0,0,4,0
2012093003,0,0,0,2,2,0
2012102200,1,0,0,1,5,0
2012111107,1,0,0,1,2,0
2009110200,1,0,0,0,4,0
2012120205,0,0,0,1,5,0
2012101404,1,0,1,0,2,0
2012121608,1,0,0,0,1,0
2012010108,1,0,0,1,1,0
2010091207,1,1,0,0,4,0
2011112400,0,0,0,0,1,0
2013092209,1,0,1,2,5,0
2009111500,1,0,0,0,2,0
2010110700,0,0,0,0,1,0
2012102807,0,0,0,2,6,0
2010092605,1,0,0,0,5,0
2013101302,1,0,0,2,4,0
2011121808,1,0,0,0,3,0
2009101108,1,0,0,0,1,0
2012120913,1,0,0,0,1,0
2013102700,0,0,0,0,2,0
2011100203,1,0,1,1,5,0
2010120505,0,0,0,0,6,0
2011122410,0,0,1,1,2,0
2010111406,1,0,0,1,4,0
2012112200,0,0,1,0,4,0
2013111707,1,0,0,1,3,0
2012122200,0,0,0,1,4,0
2010103104,0,0,0,1,3,0
2010112500,0,0,0,1,3,0
2013111002,1,0,0,0,4,0
2013091509,1,0,0,0,7,0
2010100304,1,0,1,0,1,0
2011101000,0,0,0,1,5,0
2013102002,0,0,0,0,1,0
2013092902,0,0,0,0,2,0
2010101705,1,0,0,0,3,0
2010112105,1,0,0,0,2,0
2011111307,1,0,0,0,1,0
2010122607,1,0,0,0,3,0
2013120805,1,0,1,0,3,0
2011102303,0,0,0,1,4,0
2009091300,0,0,0,0,2,0
2011091800,0,0,1,1,2,0
2013100602,1,0,0,1,2,0
2010091906,0,0,0,2,1,0
2012092303,1,1,0,1,4,0
2012111801,0,0,0,1,3,0
2009120600,0,0,0,0,3,0
2010121205,0,0,0,1,3,0
2011112006,0,0,0,1,2,0
2011103006,1,0,1,2,4,0
2009112207,1,0,0,1,4,0
2012110402,1,0,0,0,4,0
2011091106,1,0,1,1,6,0
2010121908,1,0,0,0,5,0
