2013100607,0,22,2,2,3,0,2,1,2,0
2010103107,1,21,1,2,3,0,2,1,2,0
2010111400,1,40,1,2,3,0,2,1,2,0
2012090904,0,28,2,1,6,0,1,2,1,0
2010102408,0,41,3,4,9,0,4,3,4,0
2011092504,0,46,1,2,3,0,2,1,2,0
2010120900,0,0,0,4,0,0,4,0,4,0
2012120903,1,40,4,2,9,0,2,3,2,0
2010092600,1,48,2,3,6,0,3,2,3,0
2013101309,1,38,2,1,6,0,1,2,1,0
2013092908,0,26,1,5,3,0,5,1,5,0
2010121904,0,30,1,4,3,0,4,1,4,0
2012121700,0,0,0,2,0,0,2,0,2,0
2013122204,1,52,2,2,6,0,2,2,2,0
2010112108,0,40,3,1,9,0,1,3,1,0
2010101010,1,52,2,4,6,0,4,2,4,0
2013112409,1,33,3,2,9,0,2,3,2,0
2009110810,1,28,2,4,6,0,4,2,4,0
2012101100,0,47,4,2,12,0,2,4,2,0
2013111400,0,38,2,3,6,0,3,2,3,0
2011110608,0,43,1,2,3,0,2,1,2,0
2012010104,1,43,3,2,9,0,2,3,2,0
2013091505,1,47,2,3,3,0,3,1,3,0
2010122603,1,0,0,2,0,0,2,0,2,0
2009092711,1,38,1,2,3,0,2,1,2,0
2009100404,1,29,1,0,3,0,0,1,0,0
2011100201,1,39,1,4,3,0,4,1,4,0
2009092007,0,40,1,4,3,0,4,1,4,0
2011111301,1,49,3,3,9,0,3,3,3,0
2009101112,0,49,3,0,9,0,0,3,0,0
2009112908,0,52,2,2,6,0,2,2,2,0
2013120809,1,0,0,4,0,0,4,0,4,0
2010101800,1,36,3,3,9,0,3,3,3,0
2012111102,1,53,3,4,9,0,4,3,4,0
2011122403,0,51,3,2,9,0,2,3,2,0
2013111007,0,39,2,3,6,0,3,2,3,0
2012102107,1,0,0,5,0,0,5,0,5,0
2012122300,1,0,0,1,0,0,1,0,1,0
2010091904,0,21,1,0,3,0,0,1,0,0
2011103002,0,51,2,3,6,0,3,2,3,0
2011010205,1,42,3,2,6,0,2,2,2,0
2011120402,1,48,3,2,9,0,2,3,2,0
2013092208,0,37,3,2,6,0,2,2,2,0
2012100704,1,0,0,1,0,0,1,0,1,0
2012110403,0,39,1,1,3,0,1,1,1,0
2011091103,1,0,1,2,0,0,2,0,2,0
2013110304,1,0,0,4,0,0,4,0,4,0
2013121509,0,45,3,4,6,0,4,2,4,0
2012102803,0,39,3,1,6,0,1,2,1,0
2009120604,1,20,1,2,3,0,2,1,2,0
2011100900,1,29,1,2,3,0,2,1,2,0
2009111506,0,51,3,5,6,0,5,2,5,0
2013120102,1,0,0,2,0,0,2,0,2,0
2013122911,0,55,3,1,9,0,1,3,1,0
2009112300,1,53,3,2,6,0,2,2,2,0
2009110109,0,48,3,3,9,0,3,3,3,0
2011112001,1,46,1,2,3,0,2,1,2,0
2012092303,0,38,5,5,9,0,5,3,5,0
2010120502,0,37,2,0,6,0,0,2,0,0
2012112503,1,40,5,1,12,0,1,4,1,0
2009121310,0,50,4,5,12,0,5,4,5,0
2011121109,0,43,1,2,3,0,2,1,2,0
2013090809,1,44,3,1,9,0,1,3,1,0
2011091802,0,43,5,2,12,0,2,4,2,0
2011102302,0,0,0,1,0,0,1,0,1,0
2011121802,1,53,2,1,6,0,1,2,1,0
2010100303,0,55,3,2,6,0,2,2,2,0
2012123005,0,48,1,5,3,0,5,1,5,0
2009091000,1,45,2,1,3,0,1,1,1,0
2011112706,0,52,4,2,9,0,2,3,2,0
2012091611,1,23,1,1,3,0,1,1,1,0
2012120208,0,37,1,1,3,0,1,1,1,0
2013102010,0,31,1,2,3,0,2,1,2,0
2010091205,0,43,1,5,3,0,5,1,5,0
2010010315,1,47,2,2,3,0,2,1,2,0
2009122500,0,46,1,2,3,0,2,1,2,0
2012093001,1,0,0,2,0,0,2,0,2,0
