2009092800,0,0,4,75,0,0,26,0
2010101711,1,0,3,28,15,2,19,0
2011121111,1,0,2,22,0,0,17,0
2009122713,1,0,1,4,0,1,4,0
2012010109,1,0,4,60,22,1,22,0
2009102509,0,0,1,16,0,0,16,0
2009121900,1,0,1,14,0,0,14,0
2011122500,1,0,6,81,0,0,20,0
2009111510,1,0,5,105,0,1,41,0
2009110103,0,0,2,19,0,1,12,0
2010111408,1,0,2,33,0,0,27,0
2010110711,1,0,1,6,0,0,6,0
2010101010,0,0,6,87,6,1,27,0
2010010900,0,0,5,59,0,0,17,0
2010091212,1,0,3,21,0,0,11,0
2011010207,1,0,1,6,0,0,6,0
2011112010,0,0,5,62,0,0,15,0
2010121213,0,0,2,23,0,0,20,0
2009120611,1,0,6,60,0,2,25,0
2010120510,1,1,2,32,0,0,22,1
2009110811,1,0,5,75,0,0,22,0
2011121804,0,0,1,9,0,0,9,0
2011101000,1,0,1,11,0,0,11,0
2011102305,1,0,4,59,25,1,25,0
2010112105,0,0,2,20,0,0,15,0
2011112708,1,0,3,37,0,0,22,0
2010112501,0,0,5,83,0,0,47,0
2009121312,0,0,4,74,0,0,25,0
2009112601,0,0,2,15,0,1,9,0
2011110700,1,0,3,46,0,0,18,0
2009092014,0,0,1,18,0,0,18,0
2011100205,0,0,1,15,0,0,15,0
2009100410,1,0,3,35,0,0,15,0
2011101611,0,0,3,50,0,0,17,0
2010092608,1,0,5,117,63,2,63,0
2010103101,0,0,1,21,0,0,21,0
2011091105,0,0,4,55,0,0,23,0
2010091905,0,0,4,53,0,0,20,0
2009091308,1,0,3,86,0,1,66,0
