2009121311,1,5,233,37,0,56
2009112201,1,5,195,32,3,46
2009122713,0,8,298,38,5,44
2009112906,1,5,233,33,2,59
2010112108,1,4,126,10,2,45
2009092702,1,5,229,45,4,58
2009120608,0,1,51,53,1,51
2010102405,1,7,233,29,2,50
2010010314,1,5,156,31,1,38
2010120504,1,6,200,33,2,47
2010103104,1,9,361,31,1,55
2009122100,0,4,171,37,1,44
2010111500,0,6,300,44,1,56
2009100407,0,1,47,42,0,47
2010101712,0,6,277,40,2,56
2009102600,0,7,302,36,4,57
2010121204,0,5,193,35,0,50
2009111507,0,4,152,38,1,44
2009091310,1,5,193,33,1,49
2010101003,0,8,357,35,5,52
2010112803,0,6,263,40,2,55
